,microsecs,n_reprocessing
2728891,1410,0
2728916,1589,0
2728960,1678,0
2728972,1598,0
2728992,1106,0
2729090,1749,0
2729163,939,0
2729255,1536,0
2729275,888,0
2729303,1695,0
2729323,911,0
2729370,1386,0
2729387,1343,0
2729448,1681,0
2729488,1806,0
2729527,900,0
2729638,1763,0
2729663,1011,0
2729706,1509,0
2729731,1797,0
2729786,1410,0
2729809,1482,0
2729834,1232,0
2729881,789,0
2729957,1111,0
2730012,805,0
2730175,1150,0
2730203,941,0
2730247,1681,0
2730275,809,0
2730319,1856,0
2730331,1360,0
2730343,1314,0
2730370,850,0
2730478,1186,0
2730506,1065,0
2730534,1309,0
2730561,1299,0
2730608,998,0
2730677,1355,0
2730707,1369,0
2730732,966,0
2730764,1683,0
2730799,749,0
2730858,967,0
2730886,1386,0
2730950,705,0
2731018,1523,0
2731065,873,0
2731141,1258,0
2731164,1120,0
2731190,1256,0
2731217,939,0
2731277,1720,0
2731313,1826,0
2731405,1131,0
2731460,659,0
2731528,1234,0
2731595,1359,0
2731639,885,0
2731670,1476,0
2731695,1496,0
2731715,1666,0
2731735,1337,0
2731790,690,0
2731866,1695,0
2731887,1404,0
2731914,1344,0
2731949,843,0
2732078,1601,0
2732120,808,0
2732276,1315,0
2732299,892,0
2732366,1114,0
2732393,1424,0
2732449,1536,0
2732474,1155,0
2732499,1322,0
2732535,1403,0
2732582,982,0
2732657,1492,0
2732696,886,0
2732805,1198,0
2732835,867,0
2732906,1501,0
2732931,875,0
2732958,1620,0
2732983,1569,0
2733020,2048,0
2733045,1326,0
2733136,723,0
2733198,1503,0
2733232,755,0
2733267,1554,0
2733295,1655,0
2733350,726,0
2733413,1408,0
2733462,1968,0
2733514,1314,0
2733542,1606,0
2733562,1281,0
2733598,1538,0
2733653,2881,0
2733683,2132,0
2733741,1449,0
2733783,1308,0
2733820,1382,0
2733840,1294,0
2733879,823,0
2734006,993,0
2734106,1773,0
2734134,1815,0
2734148,1241,0
2734181,1628,0
2734201,1607,0
2734240,2544,0
2734367,833,0
2734467,1626,0
2734498,1362,0
2734528,1530,0
2734551,1282,0
2734579,1720,0
2734613,1428,0
2734686,946,0
2734790,1644,0
2734798,863,0
2734826,1755,0
2734885,1204,0
2734919,623,0
2734939,1556,0
2734970,1695,0
2734995,1015,0
2735030,1514,0
2735075,1750,0
2735102,1558,0
2735121,890,0
2735154,1822,0
2735277,1270,0
2735347,1640,0
2735383,1627,0
2735417,977,0
2735445,1189,0
2735489,1704,0
2735500,1101,0
2735536,1494,0
2735572,1561,0
2735604,1214,0
2735635,1815,0
2735682,1022,0
2735782,1658,0
2735825,1425,0
2735847,1495,0
2735889,2345,0
2735921,1503,0
2735950,1629,0
2735985,1401,0
2736025,1485,0
2736053,1578,0
2736089,1655,0
2736109,1474,0
2736144,1077,0
2736174,1423,0
2736256,2285,0
2736327,1385,0
2736354,1627,0
2736375,1578,0
2736415,1535,0
2736447,1436,0
2736606,977,0
2736706,1741,0
2736733,1103,0
2736761,1244,0
2736808,771,0
2736936,1775,0
2737010,975,0
2737110,2147,0
2737122,1510,0
2737141,1226,0
2737161,921,0
2737198,1690,0
2737244,766,0
2737371,825,0
2737493,1138,0
2737593,1973,0
2737625,1012,0
2737653,1256,0
2737689,1437,0
2737713,1648,0
2737729,1385,0
2737749,1228,0
2737777,1389,0
2737813,1779,0
2737873,1176,0
2737892,1223,0
2737912,1093,0
2737959,715,0
2738062,1897,0
2738087,1153,0
2738123,1538,0
2738142,772,0
2738178,1099,0
2738212,1361,0
2738241,571,0
2738260,1217,0
2738288,1628,0
2738315,1555,0
2738343,1035,0
2738379,1808,0
2738399,1142,0
2738422,1356,0
2738447,1304,0
2738502,679,0
2738602,908,0
2738633,1258,0
2738685,924,0
2738804,837,0
2738908,1447,0
2738930,1333,0
2738962,1701,0
2739008,1197,0
2739050,1735,0
2739087,1293,0
2739110,1726,0
2739141,1536,0
2739175,789,0
2739211,1150,0
2739239,1543,0
2739266,1196,0
2739286,1093,0
2739329,891,0
2739384,855,0
2739508,974,0
2739542,1688,0
2739564,862,0
2739591,959,0
2739641,1499,0
2739678,1582,0
2739712,1101,0
2739750,1697,0
2739801,863,0
2739909,1372,0
2739928,1526,0
2739966,1689,0
2740019,898,0
2740116,892,0
2740155,1297,0
2740183,960,0
2740230,883,0
2740335,1551,0
2740355,1086,0
2740389,885,0
2740489,1536,0
2740517,2053,0
2740537,854,0
2740568,1314,0
2740592,1103,0
2740611,755,0
2740687,1452,0
2740722,1329,0
2740737,1294,0
2740770,1281,0
2740799,1301,0
2740826,1265,0
2740860,1336,0
2740917,841,0
2741024,1802,0
2741064,762,0
2741164,885,0
2741219,964,0
2741318,985,0
2741373,863,0
2741478,1736,0
2741528,839,0
2741635,1581,0
2741655,1640,0
2741678,1435,0
2741710,1377,0
2741721,889,0
2741749,1927,0
2741769,1558,0
2741797,1070,0
2741829,1647,0
2741889,1526,0
2741913,1254,0
2741933,1126,0
2741977,1908,0
2741999,1467,0
2742033,1697,0
2742053,1516,0
2742089,1192,0
2742125,966,0
2742161,1350,0
2742176,1549,0
2742206,1841,0
2742229,1427,0
2742259,1264,0
2742300,1779,0
2742329,1230,0
2742349,1066,0
2742407,1411,0
2742437,1508,0
2742469,1490,0
2742501,1264,0
2742529,1016,0
2742570,1659,0
2742612,799,0
2742712,1217,0
2742767,1557,0
2742801,1727,0
2742863,810,0
2742961,1321,0
2742997,1693,0
2743027,1079,0
2743079,1609,0
2743146,1587,0
2743159,1760,0
2743187,1366,0
2743234,986,0
2743347,3035,0
2743482,2130,0
2743508,1733,0
2743537,1171,0
2743580,1665,0
2743607,643,0
2743635,1667,0
2743671,1512,0
2743702,1448,0
2743757,2591,0
2743836,948,0
2743919,1582,0
2743954,875,0
2743991,1840,0
2744038,771,0
2744141,1360,0
2744178,1421,0
2744237,1346,0
2744266,1573,0
2744290,1492,0
2744310,1073,0
2744345,1744,0
2744427,1940,0
2744493,1097,0
2744521,963,0
2744592,874,0
2744671,1282,0
2744746,1822,0
2744766,1705,0
2744798,1370,0
2744850,1666,0
2744889,1005,0
2744989,940,0
2745022,1684,0
2745192,781,0
2745300,1664,0
2745328,1515,0
2745356,931,0
2745392,1344,0
2745419,1013,0
2745439,1855,0
2745462,1946,0
2745486,1187,0
2745514,1693,0
2745542,831,0
2745578,1227,0
2745617,910,0
2745724,1448,0
2745745,1716,0
2745756,721,0
2745811,752,0
2745945,946,0
2746072,734,0
2746180,1346,0
2746200,1646,0
2746324,1003,0
2746371,777,0
2746477,985,0
2746505,1340,0
2746525,1480,0
2746576,1226,0
2746604,1600,0
2746624,1032,0
2746643,1303,0
2746679,2244,0
2746707,1390,0
2746734,955,0
2746789,836,0
2746895,2017,0
2746915,1493,0
2746937,1438,0
2746956,1242,0
2746988,1416,0
2747021,1356,0
2747046,967,0
2747080,1230,0
2747143,1735,0
2747175,1864,0
2747195,1342,0
2747227,1253,0
2747257,1258,0
2747279,9204,0
2747299,799,0
2747401,746,0
2747470,1268,0
2747572,876,0
2747707,979,0
2747807,1275,0
2747828,1315,0
2747871,1522,0
2747899,1514,0
2747922,1596,0
2747955,1061,0
2748006,1175,0
2748061,1151,0
2748168,1605,0
2748204,1374,0
2748248,1454,0
2748283,1018,0
2748337,798,0
2748464,859,0
2748564,1430,0
2748600,1471,0
2748647,1094,0
2748754,1851,0
2748802,815,0
2748930,1718,0
2748964,1340,0
2748994,1093,0
2749017,1340,0
2749045,1671,0
2749084,914,0
2749186,1159,0
2749216,1475,0
2749238,1382,0
2749261,1872,0
2749286,1641,0
2749330,1635,0
2749349,981,0
2749374,1475,0
2749402,1635,0
2749425,1098,0
2749453,1807,0
2749472,749,0
2749511,796,0
2749653,934,0
2749755,1354,0
2749816,750,0
2749923,1683,0
2749968,2014,0
2750021,818,0
2750161,1160,0
2750188,1230,0
2750216,1580,0
2750271,917,0
2750394,1872,0
2750409,1367,0
2750461,665,0
2750582,1340,0
2750663,659,0
2750768,1924,0
2750798,1500,0
2750818,1896,0
2750838,1702,0
2750877,816,0
2750985,1754,0
2751005,954,0
2751033,1139,0
2751076,1702,0
2751102,1388,0
2751133,1695,0
2751168,1023,0
2751204,1637,0
2751232,1642,0
2751271,814,0
2751390,1024,0
2751462,1741,0
2751505,1291,0
2751546,2061,0
2751694,1573,0
2751721,816,0
2751752,1585,0
2751804,824,0
2751920,1845,0
2751940,1160,0
2751976,1072,0
2752003,742,0
2752050,835,0
2752171,1691,0
2752201,1127,0
2752230,1282,0
2752257,1287,0
2752292,1096,0
2752339,771,0
2752462,657,0
2752536,970,0
2752640,1878,0
2752652,1464,0
2752699,802,0
2752814,1542,0
2752838,1602,0
2752870,2528,0
2752890,998,0
2752918,769,0
2752960,1885,0
2753006,1911,0
2753032,1573,0
2753081,800,0
2753181,1697,0
2753216,1162,0
2753239,1436,0
2753284,1539,0
2753324,1884,0
2753344,1532,0
2753361,1313,0
2753392,880,0
2753420,1364,0
2753452,1240,0
2753483,706,0
2753513,1334,0
2753557,775,0
2753684,970,0
2753803,1000,0
2753903,1445,0
2753966,779,0
2754069,1744,0
2754093,1062,0
2754121,1819,0
2754141,1374,0
2754179,1432,0
2754213,1988,0
2754329,2893,0
2754365,2676,0
2754420,1529,0
2754461,1786,0
2754481,1068,0
2754517,1763,0
2754545,1881,0
2754565,1012,0
2754612,1202,0
2754778,782,0
2754926,1969,0
2754945,1508,0
2754976,1237,0
2755009,1392,0
2755165,604,0
2755217,1408,0
2755266,1914,0
2755303,1210,0
2755330,1722,0
2755378,827,0
2755516,908,0
2755552,1655,0
2755594,1465,0
2755617,919,0
2755650,2118,0
2755673,890,0
2755699,737,0
2755730,1616,0
2755782,897,0
2755921,1070,0
2755965,1609,0
2755998,1070,0
2756021,955,0
2756064,1168,0
2756084,1214,0
2756112,924,0
2756140,782,0
2756186,1707,0
2756219,2337,0
2756254,1127,0
2756317,798,0
2756448,811,0
2756488,1298,0
2756522,1395,0
2756548,1554,0
2756584,1306,0
2756611,1225,0
2756644,1792,0
2756701,896,0
2756848,1252,0
2756884,1300,0
2756915,1254,0
2756961,1786,0
2756992,2248,0
2757012,1171,0
2757054,1012,0
2757090,762,0
2757119,1491,0
2757180,1081,0
2757324,1809,0
2757354,1655,0
2757375,699,0
2757403,1390,0
2757447,1667,0
2757477,1621,0
2757537,922,0
2757676,1235,0
2757731,965,0
2757879,1353,0
2757903,1254,0
2757946,1611,0
2757986,1566,0
2758017,1290,0
2758044,1799,0
2758068,923,0
2758102,1234,0
2758157,1060,0
2758324,811,0
2758478,1337,0
2758499,1438,0
2758554,624,0
2758702,1802,0
2758730,1741,0
2758750,1455,0
2758786,1437,0
2758814,882,0
2758877,725,0
2759007,1546,0
2759044,974,0
2759085,1524,0
2759117,1707,0
2759140,1330,0
2759183,1428,0
2759226,720,0
2759374,1536,0
2759401,1423,0
2759429,1187,0
2759457,1025,0
2759486,1180,0
2759517,1348,0
2759540,2000,0
2759569,1336,0
2759596,1034,0
2759632,1072,0
2759660,729,0
2759723,1009,0
2759871,1781,0
2759896,1433,0
2759926,826,0
2759954,1326,0
2760005,2003,0
2760028,1417,0
2760052,882,0
2760079,756,0
2760112,1450,0
2760135,1189,0
2760162,614,0
2760193,1735,0
2760233,1212,0
2760269,1376,0
2760324,918,0
2760472,1709,0
2760500,1527,0
2760555,839,0
2760723,1506,0
2760756,1627,0
2760794,1281,0
2760829,1494,0
2760862,1331,0
2760920,851,0
2761068,1334,0
2761104,1700,0
2761132,948,0
2761168,1717,0
2761204,1456,0
2761223,782,0
2761263,1672,0
2761286,1269,0
2761341,926,0
2761508,995,0
2761653,1686,0
2761683,1201,0
2761730,940,0
2761864,1445,0
2761897,724,0
2761933,1704,0
2761953,1795,0
2761981,948,0
2762017,1262,0
2762049,1497,0
2762082,3219,0
2762101,1040,0
2762141,1859,0
2762164,1724,0
2762192,1205,0
2762228,1576,0
2762272,1676,0
2762299,1112,0
2762327,1398,0
2762355,1161,0
2762391,1637,0
2762420,1383,0
2762480,840,0
2762622,919,0
2762674,1023,0
2762813,1061,0
2762844,1448,0
2762875,1005,0
2762903,1267,0
2762966,744,0
2763125,692,0
2763266,1351,0
2763300,1686,0
2763320,1454,0
2763348,1040,0
2763377,1462,0
2763410,1172,0
2763434,868,0
2763486,964,0
2763660,986,0
2763827,1112,0
2763975,1332,0
2763999,642,0
2764038,1805,0
2764092,973,0
2764259,789,0
2764406,1160,0
2764433,1113,0
2764453,1011,0
2764490,1263,0
2764517,1602,0
2764552,1377,0
2764589,1180,0
2764624,1445,0
2764655,1359,0
2764687,1364,0
2764715,1452,0
2764751,995,0
2764806,799,0
2764955,1233,0
2764989,1193,0
2765024,878,0
2765060,1721,0
2765107,822,0
2765254,1142,0
2765281,1204,0
2765351,663,0
2765498,1183,0
2765534,1538,0
2765554,1065,0
2765600,1795,0
2765633,1260,0
2765688,901,0
2765829,1739,0
2765872,1451,0
2765892,1484,0
2765929,1236,0
2765956,1368,0
2766003,959,0
2766141,1349,0
2766170,640,0
2766201,1486,0
2766226,1179,0
2766254,1254,0
2766282,1290,0
2766317,1215,0
2766345,1426,0
2766392,794,0
2766535,1398,0
2766569,1426,0
2766612,1623,0
2766640,1653,0
2766660,1118,0
2766704,1419,0
2766729,1525,0
2766760,1382,0
2766790,1616,0
2766816,1178,0
2766859,1285,0
2766907,784,0
2767066,820,0
2767205,1082,0
2767267,1033,0
2767459,1347,0
2767578,1541,0
2767621,1714,0
2767672,782,0
2767814,1380,0
2767839,1537,0
2767867,1719,0
2767895,1282,0
2767932,1702,0
2767959,1019,0
2767995,1087,0
2768030,1644,0
2768059,1332,0
2768086,951,0
2768121,1302,0
2768141,1349,0
2768169,1112,0
2768209,1306,0
2768233,992,0
2768269,1463,0
2768300,1660,0
2768323,972,0
2768354,1221,0
2768378,1585,0
2768406,1247,0
2768468,730,0
2768610,1304,0
2768635,1379,0
2768676,1680,0
2768699,958,0
2768731,1126,0
2768759,1101,0
2768781,734,0
2768816,1260,0
2768839,1685,0
2768867,1227,0
2768934,837,0
2769074,1051,0
2769102,1122,0
2769134,1561,0
2769158,1032,0
2769194,1275,0
2769230,1411,0
2769258,1537,0
2769285,612,0
2769319,966,0
2769374,778,0
2769519,1633,0
2769545,1367,0
2769575,1565,0
2769597,1363,0
2769632,1543,0
2769661,1228,0
2769689,1201,0
2769731,1461,0
2769759,1178,0
2769795,868,0
2769831,1300,0
2769900,797,0
2770039,1250,0
2770070,1543,0
2770110,1175,0
2770146,1628,0
2770174,1109,0
2770237,746,0
2770375,767,0
2770414,638,0
2770551,2161,0
2770573,812,0
2770601,1534,0
2770644,1587,0
2770692,823,0
2770851,938,0
2770938,1969,0
2770968,1411,0
2771018,1113,0
2771058,1565,0
2771082,870,0
2771136,853,0
2771255,701,0
2771362,1368,0
2771406,1721,0
2771425,1145,0
2771472,826,0
2771614,786,0
2771729,834,0
2771752,1563,0
2771889,1356,0
2771917,1470,0
2771963,1458,0
2771989,1108,0
2772027,1598,0
2772068,1499,0
2772080,1499,0
2772100,1681,0
2772120,1591,0
2772139,1196,0
2772152,810,0
2772180,1167,0
2772212,2133,0
2772247,1515,0
2772271,1124,0
2772291,1397,0
2772330,701,0
2772449,888,0
2772605,1076,0
2772721,1173,0
2772753,1583,0
2772796,866,0
2772904,1120,0
2772946,2395,0
2772988,676,0
2773097,1767,0
2773158,994,0
2773293,932,0
2773393,1334,0
2773472,811,0
2773572,1748,0
2773620,1621,0
2773637,1460,0
2773679,988,0
2773698,1589,0
2773723,1458,0
2773746,1152,0
2773785,790,0
2773885,1571,0
2773924,1374,0
2773964,1846,0
2773984,984,0
2774019,1614,0
2774039,1394,0
2774074,1210,0
2774102,1472,0
2774145,1898,0
2774168,1584,0
2774200,1189,0
2774232,1483,0
2774256,993,0
2774284,1535,0
2774312,1733,0
2774364,1742,0
2774411,1360,0
2774514,1020,0
2774538,1686,0
2774569,1490,0
2774598,1722,0
2774618,1134,0
2774641,964,0
2774677,1380,0
2774700,1303,0
2774725,1060,0
2774764,847,0
2774859,1110,0
2774884,1615,0
2774904,954,0
2774940,1429,0
2774968,1509,0
2775015,742,0
2775122,703,0
2775246,1392,0
2775274,1343,0
2775303,920,0
2775328,1171,0
2775361,1647,0
2775411,840,0
2775501,1293,0
2775523,1292,0
2775558,1338,0
2775590,1579,0
2775629,1734,0
2775649,906,0
2775680,1625,0
2775713,1289,0
2775732,1054,0
2775882,1984,0
2775917,970,0
2776055,1763,0
2776070,1649,0
2776102,1191,0
2776210,3004,0
2776238,1161,0
2776273,1360,0
2776320,1178,0
2776344,1142,0
2776384,1562,0
2776407,1034,0
2776434,800,0
2776583,1303,0
2776619,1669,0
2776691,1957,0
2776715,1391,0
2776736,1554,0
2776776,1303,0
2776829,824,0
2776930,1143,0
2776961,1390,0
2776977,1456,0
2777032,877,0
2777132,1691,0
2777160,1344,0
2777196,2221,0
2777224,1302,0
2777279,835,0
2777491,1111,0
2777518,1324,0
2777557,966,0
2777595,1628,0
2777625,1630,0
2777663,1363,0
2777688,1835,0
2777708,1635,0
2777728,987,0
2777764,1144,0
2777784,1660,0
2777812,1265,0
2777840,2405,0
2777864,1369,0
2777903,843,0
2777958,744,0
2778065,1948,0
2778108,1164,0
2778144,1663,0
2778175,688,0
2778275,1152,0
2778415,1388,0
2778434,1119,0
2778462,1486,0
2778498,1307,0
2778532,1459,0
2778550,1330,0
2778617,848,0
2778845,2121,0
2778860,1758,0
2778889,1367,0
2778921,1841,0
2778965,973,0
2778994,1377,0
2779048,1060,0
2779143,1055,0
2779175,1252,0
2779219,1260,0
2779239,1458,0
2779267,1427,0
2779295,1190,0
2779327,1578,0
2779350,1822,0
2779483,1431,0
2779509,893,0
2779529,1332,0
2779565,1136,0
2779599,1100,0
2779627,1563,0
2779646,1428,0
2779716,792,0
2779824,1470,0
2779871,878,0
2779987,1491,0
2780015,1120,0
2780038,1222,0
2780071,1447,0
2780099,1081,0
2780146,647,0
2780246,1411,0
2780266,1432,0
2780314,1529,0
2780346,782,0
2780378,1271,0
2780410,1084,0
2780438,1731,0
2780560,1692,0
2780582,2534,0
2780601,796,0
2780645,1566,0
2780660,1520,0
2780707,1675,0
2780767,742,0
2780806,874,0
2780909,1508,0
2780934,889,0
2781098,1132,0
2781142,1214,0
2781170,1467,0
2781429,1077,0
2781489,1325,0
2781501,1923,0
2781513,907,0
2781533,1534,0
2781561,1732,0
2781636,769,0
2781656,1082,0
2781691,1687,0
2781735,1632,0
2781769,1412,0
2781789,1255,0
2781816,986,0
2781835,516,0
2781855,1051,0
2781875,1214,0
2781909,1492,0
2781939,1501,0
2781993,557,0
2782096,1508,0
2782129,934,0
2782164,949,0
2782208,1376,0
2782236,1209,0
2782291,880,0
2782391,1757,0
2782411,875,0
2782422,840,0
2782450,1375,0
2782470,1061,0
2782498,1060,0
2782522,1421,0
2782762,1470,0
2782801,912,0
2782902,1162,0
2782954,687,0
2783062,1769,0
2783101,956,0
2783202,1462,0
2783268,1160,0
2783304,1318,0
2783343,2487,0
2783390,869,0
2783493,1277,0
2783518,1566,0
2783546,1359,0
2783562,1212,0
2783594,1408,0
2783657,1627,0
2783698,1570,0
2783734,1609,0
2783786,887,0
2783819,2659,0
2783869,728,0
2784120,889,0
2784164,1825,0
2784211,804,0
2784546,690,0
2784651,1667,0
2784690,1486,0
2784709,1078,0
2784737,1688,0
2784764,1355,0
2784794,1048,0
2784845,1524,0
2784871,952,0
2784915,2232,0
2784943,1433,0
2784979,1558,0
2785007,1435,0
2785180,972,0
2785279,1039,0
2785291,1113,0
2785370,897,0
2785477,1692,0
2785489,1284,0
2785517,1229,0
2785545,1046,0
2785608,885,0
2785735,855,0
2785851,3263,0
2785886,1577,0
2785922,1186,0
2785949,870,0
2785969,1527,0
2786000,1646,0
2786030,1821,0
2786046,1031,0
2786072,1523,0
2786109,1267,0
2786136,1722,0
2786169,1581,0
2786195,1426,0
2786263,894,0
2786363,1034,0
2786415,1534,0
2786435,1313,0
2786493,889,0
2786521,1351,0
2786549,1410,0
2786576,1366,0
2786612,1524,0
2786676,1313,0
2786817,797,0
2786872,916,0
2786972,1730,0
2787000,1311,0
2787036,1246,0
2787150,2219,0
2787172,1262,0
2787200,1494,0
2787222,1055,0
2787243,1405,0
2787286,1137,0
2787378,1410,0
2787397,946,0
2787417,1521,0
2787437,1150,0
2787582,1351,0
2787629,1625,0
2787657,1731,0
2787805,1694,0
2787825,1533,0
2787861,1291,0
2787879,1616,0
2787901,1333,0
2787936,679,0
2787963,605,0
2787983,1718,0
2788007,1452,0
2788031,1028,0
2788059,1306,0
2788098,721,0
2788198,1343,0
2788218,865,0
2788254,861,0
2788298,1862,0
2788321,1340,0
2788370,1671,0
2788521,976,0
2788620,910,0
2788715,878,0
2788822,987,0
2788850,1343,0
2788949,1449,0
2788961,1052,0
2788973,1000,0
2789124,1236,0
2789155,760,0
2789313,832,0
2789337,3172,0
2789356,696,0
2789408,8208,0
2789411,1365,0
2789475,665,0
2789498,903,0
2789510,1708,0
2789553,1389,0
2789565,964,0
2789585,926,0
2789632,1342,0
2789650,920,0
2789807,1210,0
2790089,1491,0
2790117,1177,0
2790292,1056,0
2790347,879,0
2790415,1508,0
2790435,1682,0
2790459,1319,0
2790475,1480,0
2790495,1366,0
2790618,1877,0
2790703,2045,0
2790721,773,0
2790740,1148,0
2790763,1134,0
2790819,1513,0
2790878,665,0
2790965,1433,0
2790982,1717,0
2791021,1751,0
2791092,866,0
2791160,1537,0
2791180,1581,0
2791192,871,0
2791220,1497,0
2791232,1124,0
2791268,960,0
2791290,968,0
2791381,1489,0
2791472,1679,0
2791484,1603,0
2791539,937,0
2791618,1577,0
2791678,753,0
2791741,1599,0
2791758,1305,0
2791786,1642,0
2791862,1576,0
2791890,1408,0
2791913,1358,0
2791938,1066,0
2791966,1412,0
2791986,1651,0
2792029,1676,0
2792069,901,0
2792127,1205,0
2792140,1082,0
2792232,1836,0
2792351,948,0
2792415,1546,0
2792458,649,0
2792541,1326,0
2792604,1005,0
2792680,1777,0
2792692,1070,0
2792720,1713,0
2792775,856,0
2792859,1221,0
2792967,1733,0
2792987,1369,0
2793093,1597,0
2793140,846,0
2793251,926,0
2793366,1166,0
2793386,1614,0
2793406,1003,0
2793445,902,0
2793520,1433,0
2793531,963,0
2793559,1708,0
2793571,1245,0
2793738,878,0
2793806,1724,0
2793818,1325,0
2793917,1698,0
2793937,1388,0
2793965,1449,0
2794001,1275,0
2794048,815,0
2794111,1499,0
2794152,1088,0
2794172,1027,0
2794208,1125,0
2794307,1285,0
2794318,989,0
2794330,1605,0
2794372,1535,0
2794394,1480,0
2794414,839,0
2794458,1641,0
2794483,1566,0
2794522,1515,0
2794557,1266,0
2794648,1581,0
2794668,984,0
2794696,1301,0
2794775,784,0
2794843,1470,0
2794906,1313,0
2794931,1010,0
2794991,1497,0
2795018,1383,0
2795056,892,0
2795132,1519,0
2795168,1566,0
2795188,1477,0
2795208,1296,0
2795220,913,0
2795259,875,0
2795415,1079,0
2795445,839,0
2795505,1753,0
2795517,1570,0
2795550,1697,0
2795596,1507,0
2795640,1342,0
2795674,1612,0
2795691,1121,0
2795743,940,0
2795811,1069,0
2795831,961,0
2795842,1035,0
2795870,1134,0
2795890,1274,0
2795998,1045,0
2796026,1669,0
2796049,621,0
2796109,1558,0
2796145,1092,0
2796173,1748,0
2796200,1482,0
2796283,1176,0
2796319,1511,0
2796363,1829,0
2796378,1016,0
2796396,1447,0
2796449,782,0
2796527,1648,0
2796584,1675,0
2796612,1411,0
2796639,865,0
2796694,854,0
2796754,1067,0
2796782,1583,0
2796802,989,0
2796822,1555,0
2796845,676,0
2796903,842,0
2796916,1507,0
2796952,1852,0
2796979,654,0
2797041,963,0
2797120,943,0
2797188,1110,0
2797208,1583,0
2797315,1453,0
2797345,1302,0
2797378,1521,0
2797398,1393,0
2797477,864,0
2797569,885,0
2797613,720,0
2797641,1482,0
2797669,1399,0
2797704,1521,0
2797744,1595,0
2797772,1534,0
2797835,882,0
2797911,1684,0
2797935,884,0
2797975,8024,0
2797979,1860,0
2798034,795,0
2798134,1516,0
2798170,1596,0
2798194,1487,0
2798218,782,0
2798254,1374,0
2798290,1198,0
2798317,1217,0
2798364,813,0
2798483,971,0
2798589,1766,0
2798620,1312,0
2798674,901,0
2798776,648,0
2798814,1462,0
2798836,712,0
2798883,1643,0
2798923,792,0
2798943,1453,0
2798979,1364,0
2799031,1874,0
2799051,973,0
2799090,1355,0
2799119,1279,0
2799170,962,0
2799284,1719,0
2799312,1689,0
2799360,1042,0
2799467,1053,0
2799495,1861,0
2799530,1263,0
2799550,1650,0
2799573,1613,0
2799626,1491,0
2799665,1714,0
2799692,3440,0
2799728,2086,0
2799759,4687,0
2799761,1096,0
2799804,1426,0
2799832,886,0
2799868,1510,0
2799907,814,0
2800011,1486,0
2800051,1657,0
2800076,1087,0
2800094,1892,0
2800153,805,0
2800234,1131,0
2800280,897,0
2800308,1315,0
2800351,1583,0
2800373,1663,0
2800409,1570,0
2800439,1165,0
2800493,1570,0
2800540,890,0
2800648,1297,0
2800668,1389,0
2800704,1679,0
2800734,1513,0
2800752,995,0
2800906,874,0
2800953,880,0
2801061,1653,0
2801116,1022,0
